id,symbol,name,market_cap,current_price
new-baby-elephant-houston-zoo,kirby,New Baby Elephant Houston Zoo,30219.0,3.035e-05
first-convicted-raccoon,fred,First Convicted Raccoon,30150.0,4.331e-05
blind-boxes,bles,Blind Boxes,30150.0,0.00165588
retardia,retardia,RETARDIA,30145.0,3.02e-05
madhouse,mad,Madhouse,30144.0,3.01439e-07
wain,wain,wain,30091.0,3.357e-05
desmos,dsm,Desmos,30051.0,0.00034533
justice-for-pizza-guy,pizzaguy,Justice For Pizza Guy,30024.0,3.005e-05
rhino-ninja,rhino,Rhino Ninja,30002.0,0.00030002
imnotwrongimearly,early,imnotwrongimearly,29948.0,3.012e-05
zalpha,zalpha,ZALPHA,29935.0,3.018e-05
meow-4,meow,Meow,29920.0,0.0002992
daossui-token,daos,Daossui Token,29913.0,2.719e-05
flocky,flocky,FLOCKY,29865.0,2.991e-05
derpman,derp,DERPMAN,29848.0,2.988e-05
craftcoin,crc,CraftCoin,29828.0,0.03663659
long-boi,long,long boi,29796.0,2.98e-05
donaldcat,dc,DONALDCAT,29780.0,2.979e-05
yellow-road,road,Yellow Road,29763.0,0.00843509
wrapped-millonarios-fc-kayen,wmfc,Wrapped Millonarios FC (Kayen),29684.0,0.04769778
fuku,fuku,FUKU,29621.0,7.1219e-08
hanabi-chan,hanabi,Hanabi-chan,29615.0,7.0527e-08
mobifi,mofi,MobiFi,29596.0,0.00033909
duckyduck,ducky,DuckyDuck,29582.0,0.00014808
blackhat-coin,blkc,BlackHat Coin,29540.0,0.00258439
lingyan,lingyan,Lingyan,29530.0,2.954e-05
sentai,sentai,SentAI,29526.0,0.029578
frogs,$frogs,Frogs,29385.0,6.985e-11
uranus-2,uranus,URANUS,29364.0,6.9929e-08
ansom,ansom,Ansom,29355.0,2.935e-05
based-bully,bully,BASED BULLY,29351.0,2.93505e-07
bambit,bambit,BAMBIT,29303.0,0.00036645
test-token-please-ignore,test,test token please ignore,29291.0,3.259e-05
kitty-coin-solana,kitty,Kitty Coin Solana,29256.0,6.969e-05
rustee,rustee,Rustee,29235.0,4.11891e-07
moneyswap,mswap,MoneySwap,29233.0,2.168e-05
burrrd,burrrd,BURRRD,29230.0,4.43531e-10
el-sapo-pepe,pepe,El Sapo Pepe,29151.0,4.23e-05
synthetify-token,sny,Synthetify,29121.0,0.00251914
husky-2,$husky,Husky,29119.0,2.916e-05
h2w6gm6jz,h2w6gm6jz,h2w6gm6jz,29088.0,3.165e-05
pepedex,ppdex,Pepedex,29086.0,0.058198
lever-network,lev,Lever Network,29083.0,0.00195836
gibape,gib,Gibape,29023.0,3.404e-05
bill-the-bear,bill,Bill the Bear,28986.0,3.2628e-08
komet-the-kaspian-dog,komet,Komet,28976.0,1.01e-06
bwull,bwull,Bwull,28914.0,2.893e-05
1-dollar-sol-coin,$1,$1,28901.0,2.892e-05
bloodline-chanting-my-name,chant,Bloodline Chanting My Name,28870.0,2.902e-05
love-monster,love,Love Monster,28813.0,6.4e-06
moonwolf-io,wolf,moonwolf.io,28778.0,9.7435e-08
neirowifhat,neiroh,NeiroWifHat,28773.0,3.694e-05
buddy-2,buddy,BUDDY,28759.0,2.877e-05
pancake-bunny,bunny,Pancake Bunny,28741.0,0.056333
phteven,phteve,Phteven,28707.0,2.871e-05
the-black-sheep,shigga,the black sheep,28700.0,2.873e-05
catour,catour,CATOUR,28668.0,2.921e-05
buttercat,butt,Buttercat,28668.0,2.867e-05
flux-terminal,fluxt,Flux Terminal,28651.0,2.865e-05
museum-of-memes,mom,Museum Of Memes,28612.0,2.863e-05
paypolitan-token,epan,Paypolitan,28561.0,0.00040895
hermes-dao,hmx,Hermes DAO,28516.0,0.00034035
aiscii,aiscii,AISCII,28458.0,2.846e-05
gooch-coin,gooch coin,gooch coin,28434.0,2.844e-05
wrapped-everton-kayen,wefc,Wrapped Everton (Kayen),28383.0,0.274633
trollbox,tox,trollbox,28354.0,4.358e-05
charlotte-fang,remilia,Charlotte Fang,28352.0,41.09
wat-if,if,wat if,28330.0,2.834e-05
cultel,cultel,Cultel,28295.0,2.82951e-07
wrapped-corinthians-kayen,wsccp,Wrapped Corinthians (Kayen),28294.0,0.063079
moeda-loyalty-points,mda,Moeda Loyalty Points,28277.0,0.00144059
blue-butt-cheese,bbc,Blue Butt Cheese,28258.0,4.191e-05
the-anthropic-order,tao,The Anthropic Order,28252.0,2.84e-05
ethardio,ethardio,ETHARDIO,28249.0,2.825e-05
goosepumpsai,goosepumps,GoosepumpsAI,28159.0,2.816e-05
suieet,suieet,SUIEET,28139.0,2.81e-06
bullverse,bull,BullVerse,28124.0,2.812e-05
flatqube,qube,FlatQube,28117.0,0.01026342
hyperboreal-infinity,hypr∞,HYPERBOREAL INFINITY,28106.0,2.799e-05
feeder-finance,feed,Feeder Finance,28023.0,0.00028023
louie-the-raccoon,$louie,Louie the Raccoon,27997.0,2.805e-05
man,$man,MAN,27839.0,2.784e-05
long-mao,lmao,Long Mao,27793.0,3.627e-05
agent-dora,ad,Agent DORA,27777.0,2.778e-05
omni-2,omni,Omni,27764.0,2.777e-05
poor-doge,pdoge,Poor Doge,27752.0,2.12751e-07
69420,69420,69420,27722.0,4.43534e-07
avaxtars,avxt,Avaxtars,27720.0,7.228e-05
dontdiecoin,dontdie,DONTDIECOIN,27716.0,2.772e-05
hive-2,hive,HIVE,27621.0,2.76e-05
rito,rito,Rito,27535.0,1.496e-05
niccagewaluigielmo42069inu,shib,NicCageWaluigiElmo42069Inu,27527.0,2.869e-05
violet,violet,Violet,27424.0,2.729e-05
half-of-pepe,pe,Half of Pepe,27408.0,2.743e-05
wagmicoin,wagmi,WAGMICOIN,27387.0,6.51e-08
kushcoin-sol,kush,kushcoin.sol,27380.0,6.585e-05
0xmonero,0xmr,0xMonero,27378.0,0.01467787
bobby,bobby,Bobby,27327.0,2.733e-05
coder-gf,codergf,Coder GF,27284.0,2.729e-05
yann-lecoin,yann,Yann LeCoin,27284.0,2.73e-05
department-of-government-efficiency-5,d.o.g.e,Department Of Government Efficiency,27270.0,2.727e-05
bnsd-finance,bnsd,BNSD Finance,27267.0,0.00014574
plankton-2,plankton,plankton,27237.0,2.739e-05
goodle,$goodle,Goodle,27183.0,3.46891e-07
dark,dark,DARK,27144.0,2.784e-05
ginger-gang,ginger,GINGER GANG,27128.0,2.714e-05
chain-of-legends,cleg,Chain of Legends,27119.0,0.00039686
blake,blake,BLAKE,27083.0,2.708e-05
adreward,ad,ADreward,27082.0,2.9e-06
aitrump,aitrump,AITRUMP,27055.0,2.706e-05
bibi-2,bibi,Bibi,27041.0,2.704e-05
yukie,yukie,Yukie,27018.0,2.704e-05
gary-gonesler,gonesler,Gary Gonesler,26908.0,2.789e-05
landwolfina,wolfina,LandWolfina,26907.0,2.69e-06
auctus,auc,Auctus,26901.0,0.00076078
frogg-and-ratt,fratt,Frogg and Ratt,26895.0,0.00018653
petals,pts,Petals,26840.0,1.9e-06
dolphin-agent,dola,Dolphin Agent,26772.0,2.677e-05
cryptify,crypt,Cryptify,26771.0,2.682e-05
argon,argon,Argon,26769.0,0.00039137
france-coin,fra,France Coin,26755.0,3.585e-05
miraya-7f,m7f,Miraya 7f,26734.0,2.679e-05
cheshire-grin,grin,Cheshire Grin,26721.0,2.674e-05
sillycat,sillycat,Sillycat,26670.0,2.667e-10
catjak,catjak,Catjak,26638.0,2.666e-05
daddy-chill,daddychill,Daddy Chill,26629.0,2.664e-05
yalla-sun,ysu,Yalla Sun,26613.0,2.661e-05
fufu,fufu,Fufu,26607.0,3.326e-05
minerva-wallet,miva,Minerva Wallet,26602.0,0.00199544
envoy-a-i,envoy,Envoy A.I,26592.0,3.025e-05
lola-2,lola,Lola,26540.0,0.00028242
gourmetgalaxy,gum,Gourmet Galaxy,26538.0,0.00797822
a-new-internet-money-era,anime,A New Internet Money Era,26510.0,2.721e-05
wrapped-aytemiz-alanyaspor-kayen,wala,Wrapped Aytemiz Alanyaspor (Kayen),26459.0,0.06558
cats-n-cars,cnc,Cats N Cars,26403.0,3.661e-05
bug,bug,Bug,26352.0,6.3657e-11
avocato,ato,Avocato,26251.0,2.627e-05
browser-dao,browser,Browser DAO,26208.0,2.621e-05
denizlispor-fan-token,dnz,Denizlispor Fan Token,26165.0,0.00083849
anchorswap,anchor,AnchorSwap,26131.0,7.599e-05
bonsai-terminal,bonsai,Bonsai Terminal,26099.0,2.61e-05
cove-quant,cove,Cove Quant,26014.0,2.602e-05
my-pronouns-are-high-er,higher,My Pronouns Are High/er,25985.0,2.598e-05
mmocoin,mmo,MMOCoin,25966.0,0.00037798
wukong,wukong,Wukong,25942.0,9.63e-06
alphr,alphr,Alphr,25936.0,0.01400064
hot-doge-2,hotdoge,Hot Doge,25907.0,2.605e-05
hammer-of-justice,hammer,Hammer Of Justice,25893.0,2.593e-05
dork-lord-eth,dorkl,DORK LORD (SOL),25883.0,2.588e-05
1ex,1ex,1ex,25880.0,5.508e-05
desy-duk,desy,Desy Duk,25840.0,2.586e-05
idle,idle,Idle Finance,25808.0,0.00299735
pankito,pan,Pankito,25783.0,0.00042958
sarah,sarah,Sarah,25773.0,2.696e-05
heavenland-hto,hto,Heavenland HTO,25738.0,0.00047101
liq-protocol,liq,LIQ Protocol,25731.0,0.00085771
geodb,geo,GeoDB,25661.0,0.00014465
predict-crypto,preai,Predict Crypto,25640.0,3.02e-06
santa-2,santa,SANTA,25613.0,2.579e-05
wrapped-sevilla-fc-kayen,wsevilla,Wrapped Sevilla FC (Kayen),25613.0,0.354921
miharu-the-smiling-dolphin,$miharu,Miharu The Smiling Dolphin,25607.0,2.562e-05
wrapped-racing-club-kayen,wracing,Wrapped Racing Club (Kayen),25601.0,0.065772
repost-dog,rdog,Repost Dog,25589.0,2.56e-05
ponkei-the-chinese-ponke,ponkei,Ponkei - The Chinese Ponke,25487.0,2.55e-05
malakai,malakai,Malakai,25474.0,2.548e-05
shrubius-maximus,shrubius,Shrubius Maximus,25449.0,2.549e-05
maga-pepe-eth,magapepe,MAGA PEPE (ETH),25385.0,6.0458e-13
croy-ai,croy,CROY AI,25368.0,2.756e-05
mechazilla-for-scale,mechazilla,Mechazilla for Scale,25357.0,2.539e-05
cedar-the-goat,cedar,Cedar the Goat,25316.0,2.534e-05
wawacat,wawa,wawacat,25292.0,2.53e-06
alina-ai,alinaintel,ALINA AI,25249.0,2.525e-05
apollo-ai-by-virtuals,apl,APOLLO AI by Virtuals,25234.0,2.523e-05
aintivirus,ainti,AIntivirus,25230.0,2.537e-05
freemoon-2,moon,FreeMoon,25226.0,2.52374e-07
lapupu,lapupu,Lapupu,25144.0,0.00025285
popdog-2,popdog,POPDOG,25130.0,2.515e-05
tronches,tronches,TRONCHES,25128.0,2.513e-05
department-of-government-efficiency-2,doge,Department Of Government Efficiency,25043.0,5.9736e-08
floating-tim,tim,Tim,24961.0,3.12e-05
wrapped-club-tigres-uanl-kayen,wtigres,Wrapped Club Tigres UANL (Kayen),24960.0,0.333973
squidonsui,sqid,SquidOnSui,24956.0,2.48e-06
nostra-uno,uno,UNO,24927.0,0.994809
wrapped-davis-cup-kayen,wdavis,Wrapped Davis Cup (Kayen),24900.0,0.081313
crocdog,crocdog,Crocdog,24897.0,0.00099608
oaks,oaks,OAKS,24885.0,2.489e-05
seals-ready-to-crack-pengu-s-ice,seals,Seals-Ready to Crack Pengu's Ice,24882.0,2.489e-05
baskonia-fan-token,bkn,Baskonia Fan Token,24876.0,0.00084894
chad,chad,CHAD,24872.0,7.9319e-07
degen-danny,danny,Degen Danny,24845.0,2.486e-05
goatse-forest-rave,gfr,Goatse Forest Rave,24825.0,2.483e-05
dogether,dogether,Dogether,24823.0,2.69373e-07
animated,am,Animated,24772.0,2.477e-05
bitstarters-2,bits,BitStarters,24746.0,0.00092021
popfish,popfish,POPFISH,24723.0,2.47e-06
blepe,blepe,Blepe,24654.0,2.465e-05
stacks,stacks,STACKS,24652.0,3.0595e-08
saios,sai,SAIOS,24637.0,2.464e-05
earn-network-2,earn,Earn Network,24636.0,4.111e-05
dogei,dogei,Dogei,24608.0,5.8603e-08
lokr,lkr,Lokr,24587.0,0.00064589
reeeeeeeeeeeeeeeeeeeee,reee,reeeeeeeeeeeeeeeeeeeee,24570.0,2.462e-05
energyfi,eft,Energyfi,24560.0,0.00019222
baby-shiro-neko,babyshiro,Baby Shiro Neko,24555.0,2.466e-05
garbage,garbage,Garbage,24538.0,0.00032959
snowball-token,snob,Snowball,24536.0,0.00446725
wibwob,wibwob,WibWob,14544.29,1.48e-05
grumpie,grump,Grumpie,14538.49,2.552e-05
npc,npc,NPC,14532.67,1.455e-05
samurai-cat,yuki,Samurai Cat,14529.48,1.453e-05
beta-trader,beta,Beta Trader,14524.53,1.453e-05
merry-christmusk,xmusk,Merry Christmusk,14500.53,1.451e-05
king-sugar-glider,ksg,King Sugar Glider,14499.38,2.074e-05
fart-of-the-united-states,fotus,Fart Of The United States,14478.73,1.451e-05
the-dev-is-an-ape,apedev,The dev is an Ape,14467.92,1.447e-05
holdon4dearlife,hodl,HoldOn4DearLife,14465.38,1.476e-05
asap-sniper-bot,asap,Asap Sniper Bot,14440.11,2.429e-05
wifmas,wifmas,Wifmas,14428.79,1.445e-05
divinely-protected,dp,Divinely Protected,14418.22,1.449e-05
bitcorn-2,bitcorn,Bitcorn,14379.87,1.439e-05
gaisha-ai,gaisha,Gaisha AI,14374.15,1.437e-05
etha-lend,etha,ETHA Lend,14336.19,0.00181286
gm-frens,gm,GM Frens,14332.76,2.06464e-10
monku,monku,Monku,14331.99,1.434e-05
gospodin,gospodin,Gospodin,14296.24,1.43e-05
ernie,$ernie,ERNIE,14286.1,1.618e-05
simian-ai,simai,Simian AI,14284.92,0.00014535
shaicoin,sha,Shaicoin,14268.79,0.00968524
dat-boi-2,datboi,Dat Boi,14250.69,0.00014251
litecash,cash,Litecash,14228.75,4.728e-05
salty,salty,Salty,14224.87,1.423e-05
blockchain-cuties-universe-governance,bcug,Blockchain Cuties Universe Governance,14194.55,0.02054017
goblintown,goblintown,goblintown,14167.01,1.439e-05
chinau,chinau,Chinau,14156.94,1.5737e-08
pigcatsol,pc,PigCat,14145.93,1.415e-05
puppet-on-sol,puppet,Puppet on Sol,14101.77,1.41e-05
aicat,aicat,AICAT,14085.42,1.413e-05
txa,txa,TXA,14080.21,0.00090001
pchain,pi,Plian,14068.51,1.381e-05
talecraft,craft,TaleCraft,14045.11,0.00200416
mande-network,mand,Mande Network,14033.59,0.00140336
rizzyear,rizzyear,Rizzyear,14032.25,1.523e-05
the-order-of-the-golden-bull,$golden,The Order of the Golden Bull,14003.94,1.401e-05
bitdog,bitdog,bitdog,14002.01,1.41e-05
otti,otti,otti,13917.28,1.392e-05
decko,decko,Decko,13910.72,1.391e-05
floofnoodles,floof,Floofnoodles,13891.16,1.397e-05
a-gently-used-couch,$couch,A Gently Used Couch,13851.65,1.402e-05
lilcat,lilcat,lilcat,13841.74,1.384e-05
doug,doug,Doug,13811.34,6.7766e-08
bl00p,bl00p,BL00P,13809.07,1.887e-05
party-parrot-2,parrot,Party Parrot,13805.77,1.381e-05
raju-the-elephant,raju,Raju the Elephant,13773.45,1.377e-05
goofy,goofy,GOOFY,13771.69,1.377e-05
3d3d,3d3d,3d3d,13734.98,3.8103e-11
selfiesteve,sse,SelfieSteve,13728.31,1.375e-05
bald-world-order,bald,Bald World Order,13706.44,1.371e-05
welfy,welf,WELFY,13701.43,1.37e-05
coinback,cbk,Coinback,13698.46,0.01369846
shoki-2,sok,shoki,13674.31,1.368e-05
degen-kongz,kongz,Degen KongZ,13672.69,2.755e-05
gpulabs,gpul,GPULABS,13667.18,0.00013667
orange-3,ora,Orange,13652.59,0.126371
dev-is-fish,dif,DEV IS FISH,13647.13,1.36e-06
bitbean,$bitb,BitBean,13632.32,1.4e-05
vampaire-squid,vs,vampAIre squid,13628.62,1.37e-05
nodes-reward-coin,nrc,Nodes Reward Coin,13618.59,0.00386177
kiki-sol,kiki,kiki (SOL),13601.0,1.36e-05
wrapped-stohn-coin,wsoh,Wrapped Stohn Coin,13590.59,0.00486392
griddy,griddy,Griddy,13570.31,1.361e-05
eyare,eyare,Eyare,13566.93,1.358e-05
head-of-d-o-g-e-2,vivek,Head of D.O.G.E,13537.23,1.382e-05
pepe-skull,skull,Pepe SKULL,13532.12,1.354e-05
tucker,tucker,Tucker,13509.29,1.352e-05
diamond-the-cat-coin,dmtc,DIAMOND The Cat Coin,13507.47,1.351e-05
updog-apt,updog,UPDOG,13506.24,1.351e-05
kong-sui,kong,KONG SUI,13499.63,1.56e-06
solpaka,solpaka,Solpaka,13487.98,1.935e-05
digital-treazure,z,Digital TreaZure,13487.61,1.798e-05
kassandra,kacy,Kassandra,13436.91,0.0022749
quant,quant,QUANT,13415.67,1.342e-05
etherfuse-eurob,eurob,Etherfuse EUROB,13411.3,1.034
fubb,fubb,FUBB,13410.6,1.366e-05
donkee,donkee,Donkee,13385.23,1.339e-05
breakbot,break,BreakBot,13351.57,1.409e-05
virus-protocol,virus,Virus Protocol,13342.71,1.336e-05
bwob,bwob,BWOB,13319.9,1.93e-05
skill-issue,skill,Skill Issue,13317.86,1.334e-05
soai,soai,SoAI,13308.92,0.01498964
chilla,chilla,CHILLA,13302.68,1.33e-05
meow-2,meow,Meow,13269.84,1.327e-05
white-mountain-ermine,ermine,White Mountain Ermine,13254.54,1.326e-05
kai,kai,KAI,13239.16,2.665e-05
pipi,pipi,PIPI,13162.84,1.317e-05
penose,penose,Penose,13157.74,1.316e-05
alphadoge,alphadoge,AlphaDOGE,13157.47,1.881e-05
legend-of-fantasy-war,lfw,Linked Finance World,13144.57,0.00079742
bouncing-seals,seals,Bouncing Seals,13128.44,1.314e-05
skyrim-finance,skyrim,Skyrim Finance,13112.88,0.00034844
whatever-ape,wape,Whatever Ape,13112.77,1.313e-05
fira,fira,FIRA,13087.13,0.0005436
cetcoinsol,cet,CetCoinSOL,13073.64,1.307e-05
cafe,cafe,CAFE,13071.37,1.307e-05
starri,starri,Starri,13031.91,1.322e-05
bro-if-i-held,if,Bro if I held,12943.79,1.297e-05
romeo,romeo,Romeo,12936.02,1.621e-05
illusive-ai,kaia,Illusive AI,12934.7,1.293e-05
ferg,ferg,FERG,12923.42,1.293e-05
aipets,aipets,Aipets,12910.06,1.291e-05
fu-bao,fubao,Fu Bao,12902.04,2.5791e-11
golden-ape,gape,Golden Ape,12890.83,1.381e-05
himitsu,him,Himitsu,12887.92,1.332e-05
monkeyai,monkeyai,MonkeyAI,12871.91,1.342e-05
pure-unadulterated-bliss,pub,Pure Unadulterated Bliss,12807.6,1.282e-05
solace-ai,$slce,Solace AI,12805.03,1.338e-05
wop-coin,wop,WOP COIN,12800.13,1.322e-05
paul,paul,paul,12758.45,1.276e-05
praist,praist,Praist,12756.46,1.276e-05
punkko,pun,Punkko,12755.69,1.28e-05
italian-coin,ita,Italian Coin,12724.48,1.273e-05
macaronswap,mcrn,MacaronSwap,12718.46,0.01542646
the-big-grift,grift,The Big Grift,12712.27,0.127123
hammy,hammy,HAMMY,12697.22,1.27e-05
meowka-neko,meowka,Meowka Neko,12622.38,1.262e-05
yumiko-ai,alive,Yumiko AI,12613.33,1.262e-05
wizard-cat,wizard,Wizard Cat,12602.89,1.26e-05
cap-2,cap,CAP,12601.08,1.259e-05
dogeboy-2,dogb,DogeBoy,12571.59,1.0476e-08
memecoin-supercycle,supr,Memecoin Supercycle,12566.01,1.257e-05
gigacat,gigacat,GIGACAT,12546.91,1.255e-05
crow-computer,crow,Crow Computer,12532.15,1.28e-05
pitbull-2,$bull,Pitbull,12527.79,1.253e-05
early-risers,early,Early Risers,12505.99,1.252e-05
book-of-lies,bol,Book of Lies,12501.54,2.0132e-07
mascot-of-the-unholy-year,buio,Mascot of the Unholy Year,12466.61,1.248e-05
deerman,deerman,deerman,12456.73,1.246e-05
solympics,solympics,Solympics,12454.86,1.246e-05
kozue,kozue,Kozue,12446.1,6.223e-05
sibert,sibert,Sibert,12441.21,1.295e-05
coin-of-the-champions,coc,Coin of the champions,12438.04,1.2476e-10
driftin-cat,drifty,Driftin Cat,12423.81,1.244e-05
king-3,king,KING,12334.25,1.2863e-08
pipo,pipo,Pipo,12305.43,1.233e-05
eco-ai,eco,ECO AI,12253.52,1.243e-05
insula,isla,Insula,12237.1,0.01346956
hachikosolana,hachi,HachikoSolana,12223.9,1.222e-05
bakeneko,bakeneko,BAKENEKO,12218.96,2.1696e-08
shibsharks,shsh,ShibSharks,12187.72,1.283e-05
pump-fun-puppet,puppet,Pump Fun Puppet,12145.42,1.215e-05
jump-forever,jump4ever,Jump Forever,12133.13,8.116e-09
elon-trump-2,ent,Elon&Trump,12130.93,1.22e-05
cortexzero,cortexzero,CortexZero,12104.5,1.211e-05
ascia,ascia,ASCIA,12089.26,1.209e-05
toco,toco,TOCO,12070.58,1.393e-05
cherrypicksai,cherry,cherrypicksAI,12047.91,0.00147261
glaze,glaze,Glaze,12045.78,1.424e-05
ormeus-ecosystem,eco,Ormeus Ecosystem,12014.67,3.41e-06
atrofarm,atrofa,Atrofarm,12007.52,6.254e-05
chad-2,chad,CHAD,12006.6,1.253e-05
jackpot,777,Jackpot,12004.64,2.224e-05
vite-dao,vdao,Vite DAO,11989.25,5.5e-06
dextoro,dtoro,DexToro Pro,11988.26,0.00217226
freg,freg,Freg,11971.48,1.197e-05
wizzie,wizzie,WIZZIE,11969.73,1.199e-05
beta-2,beta,Beta,11925.58,1.194e-05
awkward-look-monkey-club,almc,Awkward Look Monkey Club,11914.41,1.228e-05
1984-token,1984,1984,11896.77,1.442e-05
blood-2,$blood,BLOOD,11882.38,1.3998e-08
squaresai,squares,SquaresAI,11871.56,0.00020974
team-canguro,canguro,Team Canguro,11869.63,1.194e-05
chady,chady,CHADY,11856.65,1.186e-05
wolt,wolt,Wolt,11849.59,2.8167e-11
maxcoin,max,Maxcoin,11846.99,0.00093387
eve-exchange,eve,EVE,11842.78,0.00029607
momo-v2,momo v2,Momo v2,11833.51,1.687e-08
battle-saga,btl,Battle Saga,11827.17,0.00030112
yuge-meme,yuge,Yuge Meme,11815.8,1.712e-05
doctor-ai,doctor,Doctor AI,11812.69,1.182e-05
petcoin-2,pet,Petcoin,11811.93,0.00012969
poodlana,poodl,Poodlana,11800.5,0.00018275
chief-troll-officer-4,cto,Chief Troll Officer,11790.91,1.179e-05
outerscope,outer,Outerscope,11783.37,1.474e-05
eddie-seal,edse,Eddie Seal,11779.39,1.177e-05
pepe-black,pepe,PEPE BLACK,11776.35,1.182e-05
milo-token,milo,Milo Token,11772.89,1.17729e-07
bulla,bulla,BULLA,11754.86,0.00066243
freakoff,freak,Freakoff,11751.62,1.175e-05
nib,nib,chick,11738.93,1.174e-05
ponziothecat,ponzio,PonzioTheCat,11719.92,11719919984.0
ping-dog,ping,Ping Dog,11716.24,1.172e-05
floof,floof,FLOOF,11693.13,6.1207e-07
onyx-2,onyx,"Onyx (∑, ∆)",11683.8,0.00011684
wolf-of-solana,wos,Wolf Of Solana,11683.17,1.361e-05
bull,bull,Bull,11675.36,1.168e-05
upsorber,up,Upsorber,11668.8,6.517e-09
vortex,vrtx,VORTEX,11658.44,0.00014218
savanna,svn,Savanna,11646.04,9.565e-05
ydragon,ydr,YDragon,11644.1,9.257e-05
goodmorning,gm,GoodMorning,11631.63,1.306e-05
newera-2,newera,NEWERA,11628.6,1.165e-05
pressdog,press,PressDog,11626.78,1.211e-05
hodl-3,hodl,HODL,11595.33,1.45e-05
dream-machine,$dream,Dream machine,11588.77,5.967e-05
brc-on-the-erc,brc20,BRC on the ERC,11583.04,0.0005806
drunk-chicken-centipede,dcc,Drunk Chicken Centipede,11554.72,1.156e-05
pump-2,pump,PUMP,11546.09,1.153e-05
wiz,wiz,Wiz,11542.91,1.154e-05
the-omnipotence,omn,The Omnipotence,11527.5,1.153e-05
murtis,murtis,Murtis,11522.32,1.921e-05
laser-shark,ls,Laser Shark,11494.85,1.149e-05
pew-pew,pew,Pew Pew,11487.14,1.28e-05
bionergy,bio,Bionergy,11449.6,1.145e-05
jack-the-goat,jack,Jack The Goat,11446.63,1.145e-05
ser-alpha,seralpha,Ser Alpha,11431.09,1.144e-05
sin,sin,sinDAO,11428.68,1.717e-09
act-ii-the-peanut-prophecy,actp,Act II: The Peanut Prophecy,11418.99,1.149e-05
gamefinity,gfn,GameFinity,11405.46,0.01142662
degen-food,degen,Degen.Food,11348.02,0.00011348
angryguy,angryguy,ANGRYGUY,11343.68,1.137e-05
manga-token,$manga,Manga,11285.16,9.8e-06
coinsbit-token,cnb,Coinsbit Token,11258.46,1.706e-05
crochet-world,crochet,Crochet World,11244.46,1.124e-05
fapcoin-2,fapcoin,FAPCOIN,11239.89,1.124e-05
e-c-vitoria-fan-token,vtra,E.C. Vitoria Fan Token,11230.85,0.00888954
revolve-games,rpg,Revolve Games,11181.8,0.00014835
phoenixdao,phnx,PhoenixDAO,11164.1,0.00021512
pepig,pepig,PEPIG,11141.62,1.114e-05
rock-2,rock,Rock,11119.5,2.6668e-11
war-of-meme-2,wome,War of Meme,11073.66,1.145e-05
mare-finance,mare,Mare Finance,11050.51,0.00017682
concertvr,cvt,concertVR,11048.56,0.00026016
jack,jack,JACK,11016.5,1.102e-05
waltonchain,wtc,Waltonchain,11001.51,0.00037699
popnut,popnut,POPNUT,10987.62,1.106e-05
donkey,donk,Donkey,10984.67,0.00109847
caviar-meme,caviar,Caviar,10958.7,1.14e-05
eyzoai,eyz,EyzoAI,10894.62,0.00010895
kuro,kuro,Kuro,10891.34,1.089e-05
equation,equ,Equation,10886.01,0.01103273
sheesh-3,$sheesh,Sheesh,10869.23,1.089e-05
shoulda-bought-more,more,Shoulda Bought More,10849.1,1.085e-05
tism,tism,TISM,10841.74,1.084e-05
miki,miki,MIKI,10826.05,1.083e-05
museum-of-influencers,mofi,Museum Of Influencers,10817.3,1.093e-05
holi,holi,Holi,10797.81,1.081e-05
4547-token,4547,4547,10786.29,1.079e-05
weniscoin,wenis,WenisCoin,10769.01,1.436e-05
gramslams,gslam,GramSlams,10748.59,1.075e-05
happy-dog,happydog,Happy Dog,10746.26,1.081e-05
hornt,hornt,Hornt,10745.56,1.075e-05
sarcophagus,sarco,Sarcophagus,10735.68,0.00221794
tyler-2,tyler,Tyler,10734.58,0.00011994
trading-oracle,orcl,Trading Oracle,10723.3,1.073e-05
typen,typen,Typen,10691.01,1.103e-05
trump-wif-ear,wifear,TRUMP WIF EAR,10672.59,1.075e-05
smoking-eagle-dog,sed,Smoking Eagle Dog,10665.69,1.08e-05
suki,suki,SUKI,10653.36,5.797e-05
spectre-2,spctr,Spectre,10649.88,1.14064e-07
snoopybabe,sbabe,SNOOPYBABE,10644.85,1.06e-06
sola-token,sola,SOLA,10618.39,0.00039106
pepe-maga,pepemaga,PEPE MAGA,10614.42,2.5209e-13
croco,$croco,Croco,10576.24,1.058e-05
omega-network,omn,OmegaNetwork,10547.57,0.00017073
bitnomad,bnom,BitNomad,10530.61,1.755e-05
tongpu,tgpu,TonGPU,10462.69,4.95e-06
nexea,nexea,NEXEA,10436.87,1.044e-05
clicking-cat,click,Clicking Cat,10416.18,1.047e-05
king-assad-game,king,King Assad Game,10410.36,1.04115e-07
burnt-fun,burnt,burnt.fun,10396.68,1.04e-05
lovecoin,lovecoin,LOVECOIN,10392.29,1.04e-05
bitcoin-cat,sasha,Bitcoin Cat,10385.91,1.039e-05
lumi-2,$lumi,LUMI,10379.87,1.039e-05
i-aped,aped,i aped,10377.7,1.039e-05
echain-network,ect,Echain Network,10348.56,0.00014256
whispy,whispy,Whispy,10347.86,1.036e-05
dog-with-egg-on-head,egg,dog with egg on head,10333.02,1.035e-05
solycat,solycat,Solycat,10316.22,1.032e-05
